Price,Open,High,Low,Close,Adj Close,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,,
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,154.4249267578125,31730800
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,153.50128173828125,24586000
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,153.8588104248047,24705000
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,149.49888610839844,34724700
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,151.45538330078125,23459200
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,153.78929138183594,20702000
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,155.52731323242188,31079500
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,155.07049560546875,22838600
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,158.3180694580078,27166400
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,156.6495819091797,25353700
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,153.7992401123047,27136500
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,153.34237670898438,20779500
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,154.40505981445312,21763100
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,154.94134521484375,19883000
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,153.03448486328125,32615600
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,155.20950317382812,26446200
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,157.1759490966797,21151600
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,158.0399932861328,22779100
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,154.93142700195312,57109700
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,170.7721710205078,64665300
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,165.0118865966797,45610000
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,161.66497802734375,33562900
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,162.7375946044922,33493200
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,165.47866821289062,24294500
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,166.0944366455078,34662400
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,166.94854736328125,21871300
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,170.07696533203125,28039700
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,168.21975708007812,19569100
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,168.79580688476562,15346700
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,167.49476623535156,29799900
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,167.9813995361328,31327600
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,169.17318725585938,25127100
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,171.3283233642578,26948400
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,172.98687744140625,27867900
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,174.85400390625,24479300
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,175.7081298828125,22554400
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,176.63177490234375,16989400
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,175.17184448242188,17880000
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,172.3612060546875,21024900
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,173.7913360595703,16579400
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,175.19166564941406,20572200
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,174.6951141357422,23388700
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,170.9310760498047,22931500
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,171.31842041015625,37638900
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,171.9838104248047,27459100
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,172.59954833984375,26879600
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,174.20846557617188,22068500
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,175.5194091796875,23251000
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,173.2649688720703,19661400
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,174.0106964111328,23726700
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,175.6114959716797,21540600
2024-06-12,178.25,180.41000366210938,176.11000061035156,177.7899932861328,176.77479553222656,27864700
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,174.15985107421875,20913300
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,175.78053283691406,18063600
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,176.22796630859375,19618500
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,174.09024047851562,21869900
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,175.29331970214844,20160100
2024-06-21,177.0,180.85000610351562,176.61000061035156,179.6300048828125,178.6043243408203,57759000
2024-06-24,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312,178.1966552734375,18298000
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,182.9792022705078,23130200
2024-06-26,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125,182.83004760742188,19839000
2024-06-27,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938,184.35130310058594,18848900
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438,181.1099090576172,29156600
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406,181.9451446533203,16006100
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406,184.18228149414062,17372500
2024-07-03,184.85000610351562,186.08999633789062,184.0,185.82000732421875,184.75897216796875,10242100
2024-07-05,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562,189.51170349121094,20967500
2024-07-08,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688,187.9506378173828,21035900
2024-07-09,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906,187.90093994140625,15121400
2024-07-10,189.14999389648438,191.75,189.02999877929688,191.17999267578125,190.08834838867188,15952500
2024-07-11,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875,184.51039123535156,25625800
2024-07-12,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875,184.01324462890625,22898400
2024-07-15,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688,185.4648895263672,16474000
2024-07-16,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453,182.86981201171875,18290700
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094,179.9863739013672,20734100
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,176.67538452148438,25315700
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,176.64556884765625,18881900
2024-07-22,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453,180.63265991210938,24100300
2024-07-23,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328,180.751953125,36352700
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,171.64427185058594,49585200
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,166.32484436035156,44852000
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,166.0464324951172,41336900
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,168.5619659423828,20293800
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,169.31764221191406,18959700
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,170.5605010986328,25729100
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,169.78494262695312,24531400
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,165.7083740234375,29130100
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,158.34068298339844,53630700
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,157.3861541748047,49004600
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,158.03244018554688,25138600
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,161.10479736328125,25578800
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,162.73544311523438,28602300
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,161.36331176757812,15895300
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,163.22264099121094,18551700
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,159.4542694091797,40591100
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578,160.37896728515625,31524300
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,162.0294952392578,24208600
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,165.71832275390625,22416200
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,166.2253875732422,18341500
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,164.90301513671875,22902000
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,162.86468505859375,22493300
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,164.67430114746094,13955700
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,165.2112274169922,14190400
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,163.7396697998047,11821900
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,161.92013549804688,16407400
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688,160.85623168945312,19699800
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,162.44711303710938,22123800
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,156.4614715576172,38945300
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422,155.55665588378906,19353800
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,156.3421630859375,18688700
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,150.05824279785156,37912100
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,148.05706787109375,39260500
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,148.0072784423828,31118800
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938,150.49632263183594,29607700
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,154.01080322265625,29621500
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,156.76864624023438,29591200
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375,157.3660125732422,18379800
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,158.62049865722656,20715600
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375,159.10833740234375,23677300
2024-09-19,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,161.42811584472656,26587700
2024-09-20,163.5,163.72999572753906,162.05999755859375,163.58999633789062,162.87173461914062,40896400
2024-09-23,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,161.13938903808594,24150900
2024-09-24,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,161.5774383544922,23332100
2024-09-25,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,160.7809600830078,18869200
2024-09-26,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,162.0155029296875,20319300
2024-09-27,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,163.23016357421875,21101300
2024-09-30,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,165.121826171875,20413900
2024-10-01,167.69000244140625,169.16000366210938,164.5800018310547,166.99000549316406,166.25680541992188,28338100
2024-10-02,166.4199981689453,167.52000427246094,164.72999572753906,165.86000061035156,165.13177490234375,17760200
2024-10-03,164.41000366210938,166.63999938964844,163.9199981689453,165.86000061035156,165.13177490234375,15073100
2024-10-04,168.05999755859375,168.22999572753906,165.47999572753906,167.05999755859375,166.3264923095703,19047400
2024-10-07,167.72000122070312,168.47999572753906,162.75,162.97999572753906,162.264404296875,22463100
2024-10-08,163.94000244140625,164.72999572753906,162.8699951171875,164.3800048828125,163.6582794189453,23072700
2024-10-09,163.4499969482422,164.83999633789062,159.74000549316406,161.86000061035156,161.1493377685547,31181800
2024-10-10,160.8699951171875,163.07000732421875,160.39999389648438,162.0800018310547,161.3683624267578,14144100
2024-10-11,162.1300048828125,163.89999389648438,161.24000549316406,163.24000549316406,162.5232696533203,15344300
2024-10-14,163.63999938964844,166.22999572753906,163.39999389648438,164.9600067138672,164.23573303222656,19016100
2024-10-15,165.7899932861328,167.67999267578125,164.6300048828125,165.4600067138672,164.7335205078125,20247200
2024-10-16,164.52999877929688,165.8000030517578,163.74000549316406,165.16000366210938,164.43482971191406,16406000
2024-10-17,165.72999572753906,166.3699951171875,162.75999450683594,162.92999267578125,162.21461486816406,21453400
2024-10-18,163.19000244140625,164.7100067138672,163.0800018310547,163.4199981689453,162.70248413085938,19757700
2024-10-21,162.9499969482422,164.5,162.6199951171875,164.07000732421875,163.34963989257812,20946500
2024-10-22,162.97999572753906,165.77000427246094,162.97999572753906,165.13999938964844,164.41493225097656,16568100
2024-10-23,164.75999450683594,165.82000732421875,161.92999267578125,162.77999877929688,162.06529235839844,18280500
2024-10-24,162.8300018310547,163.3300018310547,161.00999450683594,162.72000122070312,162.00555419921875,22412500
2024-10-25,163.6699981689453,165.58999633789062,163.4199981689453,165.27000427246094,164.5443572998047,19828900
2024-10-28,168.75,168.75,163.9499969482422,166.72000122070312,165.98800659179688,32138600
2024-10-29,167.72999572753906,170.3800048828125,167.08999633789062,169.67999267578125,168.93499755859375,42169000
2024-10-30,180.67999267578125,182.02000427246094,174.05999755859375,174.4600067138672,173.69400024414062,68890800
2024-10-31,173.1300048828125,176.82000732421875,171.0,171.11000061035156,170.3587188720703,44769000
2024-11-01,170.07000732421875,172.32000732421875,168.8800048828125,171.2899932861328,170.53790283203125,31796500
2024-11-04,169.92999267578125,170.72999572753906,168.00999450683594,169.24000549316406,168.49693298339844,21492700
2024-11-05,169.42999267578125,170.52999877929688,168.83999633789062,169.74000549316406,168.99473571777344,18242100
2024-11-06,173.8000030517578,176.94000244140625,173.5,176.50999450683594,175.73501586914062,33695500
2024-11-07,177.41000366210938,181.0800018310547,177.19000244140625,180.75,179.95639038085938,25352900
2024-11-08,180.64999389648438,180.89999389648438,178.0800018310547,178.35000610351562,177.56692504882812,22006200
2024-11-11,178.5800018310547,180.5500030517578,178.47000122070312,180.35000610351562,179.55813598632812,17450400
2024-11-12,179.82000732421875,182.49000549316406,179.38999938964844,181.6199951171875,180.82257080078125,25134900
2024-11-13,180.4600067138672,180.9600067138672,178.5399932861328,178.8800048828125,178.09458923339844,23184000
2024-11-14,178.27999877929688,178.82000732421875,174.32000732421875,175.5800018310547,174.80908203125,31007500
2024-11-15,173.72999572753906,174.13999938964844,171.22000122070312,172.49000549316406,171.732666015625,32504600
2024-11-18,173.4199981689453,175.44000244140625,172.89999389648438,175.3000030517578,174.5303192138672,20135300
2024-11-19,173.72000122070312,178.8699951171875,173.55999755859375,178.1199951171875,177.33792114257812,23434900
2024-11-20,177.33999633789062,177.67999267578125,173.77999877929688,175.97999572753906,175.2073211669922,18997100
2024-11-21,173.89999389648438,174.1300048828125,163.6999969482422,167.6300048828125,166.8939971923828,59734400
2024-11-22,165.85000610351562,166.4600067138672,163.89999389648438,164.75999450683594,164.03659057617188,38604600
2024-11-25,166.08999633789062,168.6300048828125,165.61000061035156,167.64999389648438,166.9138946533203,33135300
2024-11-26,167.6300048828125,169.82000732421875,167.5800018310547,169.1199951171875,168.37744140625,20486700
2024-11-27,169.0,169.47999572753906,168.02000427246094,169.22999572753906,168.4869842529297,19266500
2024-11-29,168.5,169.42999267578125,167.16000366210938,168.9499969482422,168.2082061767578,14257200
2024-12-02,168.77000427246094,172.0800018310547,168.57000732421875,171.49000549316406,170.737060546875,23789100
2024-12-03,171.49000549316406,172.67999267578125,170.85000610351562,171.33999633789062,170.58770751953125,22248700
2024-12-04,171.14999389648438,174.91000366210938,171.05999755859375,174.3699951171875,173.60440063476562,31615100
2024-12-05,175.36000061035156,176.05999755859375,172.3300018310547,172.63999938964844,171.88198852539062,21356200
2024-12-06,172.02999877929688,175.0800018310547,171.86000061035156,174.7100067138672,173.9429168701172,21462400
2024-12-09,173.9600067138672,176.25999450683594,173.64999389648438,175.3699951171875,174.8001251220703,25389600
2024-12-10,182.85000610351562,186.36000061035156,181.0500030517578,185.1699981689453,184.56826782226562,54813000
2024-12-11,185.30999755859375,195.61000061035156,184.85000610351562,195.39999389648438,194.76502990722656,67894100
2024-12-12,195.0,195.17999267578125,191.7100067138672,191.9600067138672,191.33621215820312,34817500
2024-12-13,191.00999450683594,192.72999572753906,189.63999938964844,189.82000732421875,189.20315551757812,25143500
2024-12-16,192.8699951171875,199.0,192.6199951171875,196.66000366210938,196.02093505859375,44934900
2024-12-17,197.25,201.4199981689453,194.97999572753906,195.4199981689453,194.7849578857422,43504000
2024-12-18,195.22000122070312,197.0,187.74000549316406,188.39999389648438,187.7877655029297,34166100
2024-12-19,191.6300048828125,193.02999877929688,188.3800048828125,188.50999450683594,187.8974151611328,32265200
2024-12-20,185.77999877929688,192.88999938964844,185.22000122070312,191.41000366210938,190.78797912597656,63462900
2024-12-23,192.6199951171875,195.10000610351562,190.14999389648438,194.6300048828125,193.99754333496094,25675000
2024-12-24,194.83999633789062,196.11000061035156,193.77999877929688,196.11000061035156,195.4727325439453,10403300
2024-12-26,195.14999389648438,196.75,194.3800048828125,195.60000610351562,194.96438598632812,12046600
2024-12-27,194.9499969482422,195.32000732421875,190.64999389648438,192.75999450683594,192.1335906982422,18891400
2024-12-30,189.8000030517578,192.5500030517578,189.1199951171875,191.24000549316406,190.61854553222656,14264700
2024-12-31,191.0800018310547,191.9600067138672,188.50999450683594,189.3000030517578,188.6848602294922,17466900
2025-01-02,190.64999389648438,192.0,187.5,189.42999267578125,188.81442260742188,20370800
2025-01-03,191.3699951171875,193.2100067138672,189.97999572753906,191.7899932861328,191.166748046875,18596200
2025-01-06,193.97999572753906,198.22000122070312,193.85000610351562,196.8699951171875,196.23023986816406,29563600
2025-01-07,197.11000061035156,201.0,194.60000610351562,195.49000549316406,194.85475158691406,26487200
2025-01-08,192.57000732421875,196.2899932861328,192.3800048828125,193.9499969482422,193.31973266601562,24864800
2025-01-10,194.3000030517578,196.52000427246094,190.30999755859375,192.0399932861328,191.4159393310547,26665200
2025-01-13,190.07000732421875,191.17999267578125,187.36000061035156,191.00999450683594,190.38929748535156,21823700
2025-01-14,191.24000549316406,191.97999572753906,188.30999755859375,189.66000366210938,189.04368591308594,17174900
2025-01-15,193.08999633789062,196.36000061035156,191.86000061035156,195.5500030517578,194.91453552246094,21776000
2025-01-16,194.13999938964844,195.47999572753906,192.80999755859375,192.91000366210938,192.2831268310547,17815400
2025-01-17,196.52999877929688,197.22999572753906,193.75,196.0,195.36306762695312,27735100
2025-01-21,199.07000732421875,202.2899932861328,197.8699951171875,198.0500030517578,197.4064178466797,29971300
2025-01-22,199.05999755859375,200.47999572753906,197.52999877929688,198.3699951171875,197.72537231445312,26200600
2025-01-23,198.13999938964844,200.3000030517578,195.1999969482422,197.97999572753906,197.33663940429688,26951400
2025-01-24,198.10000610351562,200.89999389648438,198.0,200.2100067138672,199.5594024658203,23877500
2025-01-27,192.41000366210938,196.8800048828125,190.72999572753906,191.80999755859375,191.1866912841797,41728900
2025-01-28,192.75,195.47999572753906,190.67999267578125,195.3000030517578,194.6653594970703,24157900
2025-01-29,195.55999755859375,196.7899932861328,193.42999267578125,195.41000366210938,194.77499389648438,18218300
2025-01-30,198.0,201.39999389648438,197.6699981689453,200.8699951171875,200.2172393798828,24354700
2025-01-31,202.0,205.47999572753906,201.8000030517578,204.02000427246094,203.35702514648438,32001100
2025-02-03,200.69000244140625,203.75,200.10000610351562,201.22999572753906,200.57608032226562,27838300
2025-02-04,203.38999938964844,207.0500030517578,202.80999755859375,206.3800048828125,205.7093505859375,43856400
2025-02-05,191.07000732421875,192.75,188.02999877929688,191.3300018310547,190.70826721191406,70373900
2025-02-06,189.5,192.10000610351562,188.72000122070312,191.60000610351562,190.9773712158203,29297400
2025-02-07,191.0500030517578,191.17999267578125,183.24000549316406,185.33999633789062,184.7377166748047,49315000
2025-02-10,187.35000610351562,188.1999969482422,185.86000061035156,186.47000122070312,185.86404418945312,23105600
2025-02-11,185.02999877929688,186.94000244140625,184.27999877929688,185.32000732421875,184.71780395507812,21239500
2025-02-12,183.22000122070312,185.11000061035156,181.8300018310547,183.61000061035156,183.0133514404297,22072600
2025-02-13,184.32000732421875,186.27999877929688,183.13999938964844,186.13999938964844,185.53512573242188,21402500
2025-02-14,185.05999755859375,186.39999389648438,184.32000732421875,185.22999572753906,184.62806701660156,20448400
2025-02-18,185.60000610351562,185.9600067138672,181.74000549316406,183.77000427246094,183.1728057861328,29916700
2025-02-19,184.07000732421875,185.4600067138672,183.58999633789062,185.27000427246094,184.66795349121094,19549400
2025-02-20,184.8000030517578,185.30999755859375,182.72000122070312,184.55999755859375,183.9602508544922,20441500
2025-02-21,185.14999389648438,185.33999633789062,179.0800018310547,179.66000366210938,179.076171875,35199200
2025-02-24,181.99000549316406,183.1199951171875,178.88999938964844,179.25,178.66751098632812,29854200
2025-02-25,178.0399932861328,178.74000549316406,174.69000244140625,175.4199981689453,174.84996032714844,41913400
2025-02-26,175.07000732421875,176.0800018310547,171.5800018310547,172.72999572753906,172.16868591308594,35431300
2025-02-27,173.99000549316406,174.55999755859375,167.94000244140625,168.5,167.95245361328125,39991000
2025-02-28,168.67999267578125,170.61000061035156,166.77000427246094,170.27999877929688,169.7266387939453,48130600
2025-03-03,171.92999267578125,173.3699951171875,165.92999267578125,167.00999450683594,166.46728515625,40770500
2025-03-04,166.24000549316406,173.2899932861328,165.8000030517578,170.9199981689453,170.3645782470703,45388000
2025-03-05,170.52000427246094,173.77999877929688,169.05999755859375,173.02000427246094,172.457763671875,30954900
2025-03-06,170.52999877929688,174.80999755859375,170.5,172.35000610351562,171.78993225097656,28302000
2025-03-07,171.25999450683594,174.97000122070312,170.27000427246094,173.86000061035156,173.29502868652344,27385800
2025-03-10,168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.52139282226562,43604000
2025-03-11,164.91000366210938,166.75,161.3699951171875,164.0399932861328,163.6952362060547,39587400
2025-03-12,166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,166.75880432128906,28372400
2025-03-13,166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.4179229736328,31756200
2025-03-14,163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.14219665527344,31995900
2025-03-17,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,163.94471740722656,31184300
2025-03-18,163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.33233642578125,42074800
2025-03-19,161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.54556274414062,34275600
2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.45785522460938,28138500
2025-03-21,161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.64535522460938,36625800
2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.3275909423828,30879100
2025-03-25,168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.20155334472656,24174400
2025-03-26,169.0,169.61000061035156,164.83999633789062,165.05999755859375,164.71310424804688,28901600
2025-03-27,164.6300048828125,165.4199981689453,162.0,162.24000549316406,161.89903259277344,24508300
2025-03-28,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.00564575195312,48669300
2025-03-31,153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.31500244140625,54603500
2025-04-01,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875,156.7399139404297,30672900
2025-04-02,155.14999389648438,158.41000366210938,154.6999969482422,157.0399932861328,156.70994567871094,25041700
2025-04-03,151.11000061035156,152.77999877929688,150.38999938964844,150.72000122070312,150.40322875976562,46883400
2025-04-04,148.00999450683594,151.07000732421875,145.3800048828125,145.60000610351562,145.29400634765625,62259500
2025-04-07,141.5500030517578,152.85000610351562,140.52999877929688,146.75,146.44158935546875,76794100
2025-04-08,151.22000122070312,152.24000549316406,143.02999877929688,144.6999969482422,144.39588928222656,52200200
2025-04-09,144.4199981689453,159.5500030517578,143.91000366210938,158.7100067138672,158.37646484375,70406200
2025-04-10,156.5399932861328,157.72000122070312,149.92999267578125,152.82000732421875,152.4988250732422,48022000
2025-04-11,152.89999389648438,157.6699981689453,152.82000732421875,157.13999938964844,156.8097381591797,33636200
2025-04-14,160.0,161.72000122070312,157.55999755859375,159.07000732421875,158.73568725585938,30333000
2025-04-15,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,155.9814910888672,27551500
2025-04-16,153.10000610351562,155.88999938964844,151.50999450683594,153.3300018310547,153.0077667236328,28187400
2025-04-17,154.2899932861328,154.67999267578125,148.5,151.16000366210938,150.84231567382812,33046600
2025-04-21,148.8800048828125,148.9499969482422,146.10000610351562,147.6699981689453,147.35964965820312,26049100
2025-04-22,148.88999938964844,152.19000244140625,148.5399932861328,151.47000122070312,151.15167236328125,26971800
2025-04-23,155.61000061035156,157.52999877929688,153.80999755859375,155.35000610351562,155.0235137939453,31128800
2025-04-24,156.14999389648438,159.58999633789062,155.7899932861328,159.27999877929688,158.94525146484375,45894000
2025-04-25,165.07000732421875,166.10000610351562,161.0399932861328,161.9600067138672,161.61961364746094,56034000
2025-04-28,162.42999267578125,163.14999389648438,158.60000610351562,160.61000061035156,160.27244567871094,29745800
2025-04-29,160.32000732421875,160.74000549316406,157.52000427246094,160.16000366210938,159.8234100341797,26809000
2025-04-30,157.97999572753906,159.27000427246094,155.39999389648438,158.8000030517578,158.4662628173828,34981100
2025-05-01,160.4499969482422,161.9499969482422,158.91000366210938,161.3000030517578,160.9610137939453,30203200
2025-05-02,163.41000366210938,164.97000122070312,161.8699951171875,164.02999877929688,163.68527221679688,25715000
2025-05-05,163.0,165.38999938964844,162.72000122070312,164.2100067138672,163.86488342285156,21341800
2025-05-06,162.1699981689453,164.8000030517578,161.19000244140625,163.22999572753906,162.88694763183594,21277200
2025-05-07,164.0800018310547,165.0,147.83999633789062,151.3800048828125,151.06185913085938,127490100
2025-05-08,155.0,155.92999267578125,152.89999389648438,154.27999877929688,153.95574951171875,57498700
